Country,Status,Date,Centre ID,Center,Verified,Type,Activity,Org,Capacity (N),Equipment (R.A.G),Staff (N),Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Province,Adm1 ID,District,Adm2 ID,Chiefdom,Place,Lat,Long,Address,Clinic Website,Location in OSM,Notes,Source of info,Old ID,Source link
Sierra Leone,Open,2014,HF1177,George Brook ,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Dwazark,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1178,Ola During (EPI),Y - Stuart,Hospital,Hospital,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Fourah Bay Road,8.489968,-13.218565,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF1179,Ginger Hall,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Ginger Hall,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1180,PAYCY's Clinic,Y - Stuart,Health Clinic,Clinic,Private,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Goderich,8.4329664,-13.2888708,,,,Found on OSM,SL-MOH,,
Sierra Leone,Open,2014,HF1181,Tasly Global Clinic,Yes,Health Clinic,Clinic,Private,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Grassfield,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1182,Wesleyan Clinic,Yes,Health Clinic,Clinic,Mission,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Grassfield,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1183,Hill Station,Y- Trev,Health Post,CHP,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Hill Station,8.4594069,-13.2539415,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1184,Sunshine,Yes,Health Post,MCHP,Private,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Hill Station,8.45933,-13.25342,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1185,Juba MI Room,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Juba,8.45148,-13.27901,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1186,Stella Maris,Yes,Health Post,MCHP,Private,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Juba,8.44707,-13.26934,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1187,Wellbody,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Kennedy Street,8.48651,-13.21372,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1188,KingHarman Rd Sat. (EPI),Yes,Hospital,Hospital,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,King Harman Road,8.47254,-13.24745,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1189,Kingtom Police MI Room,Yes,Health Clinic,Clinic,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Kingtom,8.4873687,-13.2449083,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1190,Kissy,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Kissy,8.4686314,-13.1893066,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1191,Konikay Clinic,Yes,Health Clinic,Clinic,Private,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Bassa Town Field-Waterloo,8.326191226,-13.06481513,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1192,Looking Town,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Kissy,8.4677,-13.185,,,,Loc centroid Kissy,SL-MOH,,
Sierra Leone,Open,2014,HF1193,Moyiba Clinic,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,East III,8.473954593,-13.20654801,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1194,Haja Neneh,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Kissy Shell,8.47889,-13.18794,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1195,Kroo Bay,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Kroo Bay,8.487839,-13.243436,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1196,St. Joseph ,Yes,Health Centre,CHC,Mission,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Low Cost,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1197,Lumley Hospital (EPI),Yes,Hospital,Hospital,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Lumley,8.446855,-13.26934,,,,Lumley Health Center?,SL-MOH,,
Sierra Leone,Open,2014,HF1198,Mabella,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Mabella,8.49191,-13.23231,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1199,Malama,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Malama,8.49037,-13.22997,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1200,Mayemie,Yes,Health Post,MCHP,GOV,,,,,,,,,,,,,,Northern,SL02,Tonkolili,SL0205,Konike Barina,Mayemie,8.6256,-11.6253,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1201,Macauley Sat. Hosp,Yes,Hospital,Hospital,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Mountain Cut,8.48435,-13.22611,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1202,Murray Town ,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Murray Town,8.4916131,-13.2653365,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1203,Murray Town MI Room,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Murray Town,8.48947,-13.2622,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1204,EPI Head Quarters,Yes,Health Post,CHP,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,New England,8.46763,-13.2366,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1205,SLIMS,Yes,Health Post,CHP,Private,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Old Wharf,8.4448,-13.1568,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1206,Philip Street,Yes - Trev,Health Post,MCHP,Private,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Philip Street,8.475427,-13.239995,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1207,Approved School,Yes,Health Centre,CHC,GOV,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Portee,,,,,,,SL-MOH,,
Sierra Leone,Open,2014,HF1208,Iscon ,Yes,Health Clinic,Clinic,Private,,,,,,,,,,,,,,Western,SL04,Western Urban,SL0402,Freetown City Council,Portee,,,,,,,SL-MOH,,
